Cupo_TC,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,AGE,RETRASO_PAGO_ESTADO_t-0,RETRASO_PAGO_ESTADO_t-1,RETRASO_PAGO_ESTADO_t-2,RETRASO_PAGO_ESTADO_t-3,RETRASO_PAGO_ESTADO_t-4,RETRASO_PAGO_ESTADO_t-5,DEUDA_MES_t-0,DEUDA_MES_t-1,DEUDA_MES_t-2,DEUDA_MES_t-3,DEUDA_MES_t-4,DEUDA_MES_t-5,PAGO_MES_t-0,PAGO_MES_t-1,PAGO_MES_t-2,PAGO_MES_t-3,PAGO_MES_t-4,PAGO_MES_t-5,default payment next month,AGE_DECILES,PROMEDIO_DEUDA,CUPO_DECILES,DEUDA/CUPO
150000,0,1,0,0,1,0,1,0,0,55,-1,-1,-1,-1,-1,-1,291,291,291,285,2085,8669,291,291,285,2091,8695,74646,0,10,1985.3333333333333,5,0.013235555555555554
30000,1,0,0,1,0,0,1,0,0,21,-2,-2,-2,-2,-2,-2,0,780,3260,4311,1551,0,780,3260,4311,1551,0,0,0,11,1650.3333333333333,1,0.05501111111111111
220000,1,0,0,1,0,0,1,0,0,28,-1,-1,-1,-1,-1,-1,7468,5045,4944,7083,2495,8365,5045,4949,7083,2495,8365,5574,0,3,5900.0,7,0.026818181818181817
140000,1,0,0,1,0,0,1,0,0,30,-2,-2,-2,-2,-2,-2,107,232,107,107,107,107,232,107,107,107,107,107,0,4,127.83333333333333,5,0.000913095238095238
100000,1,0,0,1,0,0,1,0,0,23,0,0,-1,-1,-1,-1,82323,45756,9187,5408,12920,9656,1000,9187,5408,12920,9656,4737,0,1,27541.666666666668,4,0.2754166666666667
360000,1,0,0,0,1,0,1,0,0,33,0,0,0,0,0,0,20376,17726,18797,15816,16112,10793,1500,2016,1095,1024,350,1323,0,5,16603.333333333332,9,0.04612037037037037
120000,1,0,0,0,1,0,1,0,0,28,0,0,0,0,0,0,50477,52632,55282,56878,57948,59179,3500,4000,3500,2500,2200,2200,1,3,55399.333333333336,5,0.46166111111111113
130000,1,0,0,1,0,0,1,0,0,42,0,0,0,0,0,0,42946,43969,44975,45723,46515,47450,1676,1682,1430,1318,1331,1525,0,8,45263.0,5,0.34817692307692305
150000,0,1,0,0,1,0,1,0,0,32,-2,-2,-2,-2,-2,-2,833,1601,9253,33062,2328,4121,1606,9297,33243,2336,4140,10859,0,5,8533.0,5,0.05688666666666667
50000,1,0,0,1,0,0,1,0,0,25,1,-1,-1,-1,-1,-1,0,870,590,3700,1999,7300,870,590,3700,1999,7300,17120,0,1,2409.8333333333335,2,0.04819666666666667
450000,1,0,0,1,0,0,0,1,0,39,-1,0,0,-2,-2,-2,810,1810,0,0,0,0,1000,0,0,0,0,1040,0,7,436.6666666666667,10,0.0009703703703703705
120000,1,0,0,1,0,0,0,1,0,48,-1,-1,-1,-1,0,-1,626,0,1252,1252,1252,626,0,1252,1252,0,626,0,0,9,834.6666666666666,5,0.006955555555555555
30000,1,0,0,1,0,0,1,0,0,24,0,0,2,0,0,0,25111,27558,26552,27703,28128,28859,3551,0,1902,1022,1200,1200,0,1,27318.5,1,0.9106166666666666
440000,1,0,0,1,0,0,1,0,0,35,-1,0,0,-1,-1,-1,3091,3853,4012,821,821,821,1150,1084,821,821,821,821,0,6,2236.5,10,0.005082954545454546
460000,0,1,0,0,1,0,1,0,0,33,0,0,0,0,0,0,161054,164509,168730,172072,154177,157246,6050,7000,6000,5593,5630,6089,0,5,162964.66666666666,10,0.3542710144927536
20000,1,0,0,1,0,0,0,1,0,29,0,0,0,0,0,0,15890,13995,13375,14205,15869,16666,2000,2000,1000,2000,1000,1000,0,3,15000.0,1,0.75
400000,1,0,0,0,1,0,1,0,0,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,10,0.0
150000,1,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,146480,147880,146958,147218,146817,103651,6380,4570,4500,5000,3300,1300,1,1,139834.0,5,0.9322266666666666
170000,0,1,0,0,1,0,1,0,0,30,-1,2,2,-1,-1,-1,998,998,0,499,724,390,0,0,499,724,390,424,0,4,601.5,6,0.003538235294117647
130000,0,1,0,1,0,0,1,0,0,30,0,0,0,0,-1,0,70142,10724,3995,7556,125682,128453,1100,2000,5000,128000,4700,4600,0,4,57758.666666666664,5,0.44429743589743587
300000,0,1,0,0,1,0,1,0,0,34,1,-2,-1,0,-1,-1,0,0,13001,12601,19595,203,0,13001,0,19595,203,0,1,5,7566.666666666667,9,0.025222222222222222
50000,1,0,0,0,1,0,0,1,0,55,0,0,0,0,0,0,25043,26411,27451,19431,19837,20232,1775,1815,695,719,724,750,0,10,23067.5,2,0.46135
20000,0,1,1,0,0,0,1,0,0,24,0,0,0,0,0,0,9249,10439,11448,11561,12221,12865,1500,1487,600,1000,1000,1000,1,1,11297.166666666666,1,0.5648583333333334
90000,1,0,0,1,0,0,1,0,0,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,0.0
60000,0,1,0,1,0,0,1,0,0,31,0,0,0,0,0,2,53234,54361,55395,56416,58792,56130,2580,2557,2500,4500,0,2000,0,4,55721.333333333336,3,0.9286888888888889
120000,1,0,1,0,0,0,0,1,0,36,0,0,0,0,0,0,9826,10838,11876,12853,13109,13015,1181,1219,1196,452,460,463,1,6,11919.5,5,0.09932916666666666
280000,0,1,0,1,0,0,0,1,0,36,1,2,2,2,0,0,168708,172528,174328,170028,174281,185348,8000,6100,0,7000,14000,7000,1,6,174203.5,8,0.6221553571428572
180000,1,0,1,0,0,0,0,1,0,35,0,0,0,0,0,0,133733,92955,90159,68789,26614,27528,3514,3569,3204,1000,1310,4459,0,6,73296.33333333333,6,0.4072018518518518
560000,0,1,0,1,0,0,0,1,0,43,-1,0,0,0,0,0,168211,139873,142391,145345,148177,139831,5060,4827,4974,4942,4573,4074,0,8,147304.66666666666,10,0.2630440476190476
60000,1,0,0,1,0,0,1,0,0,23,0,0,0,2,0,0,22241,22719,25585,24053,17154,19316,2000,4000,0,2000,3000,0,0,1,21844.666666666668,3,0.3640777777777778
50000,0,1,0,1,0,0,1,0,0,26,0,0,0,0,0,2,40959,41996,43296,44187,49132,48191,2000,2000,1608,5684,0,2000,0,2,44626.833333333336,2,0.8925366666666668
200000,1,0,0,1,0,0,0,1,0,56,-2,-2,-2,-2,-2,-2,2155,0,1750,4990,1200,676,0,1750,4990,1369,676,2158,0,10,1795.1666666666667,7,0.008975833333333334
20000,1,0,0,1,0,0,1,0,0,24,0,0,0,0,3,2,3980,5075,5979,6796,6463,2255,1318,1183,1000,0,0,2440,1,1,5091.333333333333,1,0.25456666666666666
230000,1,0,0,0,1,0,1,0,0,32,0,0,0,0,0,0,195409,203432,180786,95445,63048,99961,21844,14105,21124,2520,50961,2670,0,5,139680.16666666666,7,0.6073050724637681
180000,1,0,0,0,1,0,0,1,0,43,0,0,0,0,0,0,166569,144637,137261,135904,127905,129465,6000,6382,5000,4649,5084,4564,0,8,140290.16666666666,6,0.7793898148148147
80000,1,0,1,0,0,0,1,0,0,28,-1,-1,-1,-2,-2,-2,4280,2800,0,0,0,0,2800,0,0,0,0,0,0,3,1180.0,3,0.01475
50000,0,1,1,0,0,0,0,1,0,43,0,0,0,0,0,0,27620,28923,29955,30666,31275,31940,1767,1799,1510,1119,1169,2000,1,8,30063.166666666668,2,0.6012633333333334
500000,0,1,0,1,0,0,0,1,0,44,-2,-1,-1,0,0,0,77009,92353,223085,278999,207007,66516,94064,223792,85184,4803,1189,222429,0,9,157494.83333333334,10,0.31498966666666667
200000,1,0,0,0,1,0,1,0,0,26,-1,-1,-1,-2,-2,-1,2318,7298,0,0,0,980,7478,0,0,0,980,0,0,2,1766.0,7,0.00883
160000,0,1,0,0,1,0,0,1,0,44,0,0,0,0,0,0,156400,157923,158746,153208,154163,155344,7200,8000,5510,5800,6000,5500,0,9,155964.0,6,0.974775
220000,1,0,0,1,0,0,0,1,0,35,0,0,0,0,0,0,41259,37465,39494,16842,0,8419,2000,3000,1160,1000,0,1000,0,6,23913.166666666668,7,0.10869621212121212
270000,0,1,0,1,0,0,1,0,0,35,0,0,0,-1,-1,-1,225400,220202,215056,10506,10224,9233,9000,9348,10600,10300,9300,1000,0,6,115103.5,8,0.4263092592592593
50000,0,1,1,0,0,0,0,1,0,37,-1,-1,2,2,-1,-1,3057,3427,3207,0,1250,5245,3000,0,0,1250,5245,0,1,6,2697.6666666666665,2,0.05395333333333333
200000,1,0,0,1,0,0,1,0,0,33,-2,-2,-2,-2,-2,-2,1502,3806,0,4573,1242,0,3836,0,4573,1242,0,3239,0,5,1853.8333333333333,7,0.009269166666666667
260000,0,1,0,0,1,0,0,1,0,30,-1,0,-1,-1,-1,-1,27378,17082,13333,99,99,172104,10018,13333,99,99,172104,30013,0,4,38349.166666666664,8,0.14749679487179487
200000,1,0,0,1,0,0,0,1,0,44,-2,-2,-2,-2,-2,-2,0,138,0,0,1675,69,138,0,0,1675,69,39411,0,9,313.6666666666667,7,0.0015683333333333335
360000,1,0,0,0,1,0,0,1,0,35,-1,-1,-2,-2,-2,-2,10621,0,0,0,150,137,0,0,0,150,137,0,0,6,1818.0,9,0.00505
380000,0,1,0,0,1,0,1,0,0,28,-2,-2,-2,-2,-2,-2,1294,1058,359,359,359,509,1058,359,359,359,509,359,0,3,656.3333333333334,10,0.0017271929824561405
10000,0,1,0,1,0,0,1,0,0,22,0,0,0,0,0,0,6579,7599,8608,8780,9114,9234,1134,1143,315,476,420,1000,1,1,8319.0,11,0.8319
210000,1,0,0,0,1,0,1,0,0,44,-1,-1,-1,-1,-1,-1,4925,32767,6273,5651,9103,8660,32930,6975,5661,9109,8664,8917,0,9,11229.833333333334,7,0.05347539682539683
490000,0,1,0,0,1,0,0,1,0,45,-1,-1,-1,-1,-1,-1,9763,7059,5606,3136,3353,12336,7059,6000,3136,3353,12336,1493,1,9,6875.5,10,0.014031632653061224
280000,1,0,0,1,0,0,0,1,0,42,0,-1,0,0,0,0,255527,256675,253682,260274,153516,156830,273844,13000,11000,8000,5866,8000,0,8,222750.66666666666,8,0.7955380952380952
150000,1,0,0,1,0,0,0,1,0,51,0,0,0,0,0,0,146018,147598,148393,149709,107862,108623,7000,7600,6000,4000,4100,4300,0,10,134700.5,5,0.8980033333333334
160000,1,0,0,0,1,0,0,1,0,43,-1,-1,-1,-1,-1,-1,2980,2817,0,450,748,5054,2817,0,450,748,5054,4711,1,8,2008.1666666666667,6,0.012551041666666667
150000,0,1,0,1,0,0,1,0,0,24,-1,-1,-1,-1,-1,-1,9514,14961,3337,1012,4944,1016,15046,3367,1020,5392,1016,0,0,1,5797.333333333333,5,0.038648888888888885
150000,1,0,0,1,0,0,0,1,0,40,0,0,0,0,0,0,40548,41597,42405,43498,44596,45700,2000,1800,1800,1800,2000,1800,0,7,43057.333333333336,5,0.2870488888888889
240000,1,0,0,1,0,0,0,1,0,39,-1,-1,-1,0,0,0,9000,2831,68105,95615,123931,151559,2831,68116,30800,30000,30000,10000,0,7,75173.5,8,0.3132229166666667
120000,0,1,0,1,0,0,0,1,0,40,-1,0,0,0,0,0,112123,114344,117684,117344,58800,0,4089,5179,2543,1176,0,0,0,7,86715.83333333333,5,0.7226319444444445
50000,1,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,47425,48171,46466,47226,46917,47571,2100,2100,2105,2000,1800,3500,0,3,47296.0,2,0.94592
390000,1,0,0,0,1,0,1,0,0,27,0,0,0,0,0,0,78549,81775,82963,84236,84971,87112,4500,4000,3500,4000,3500,10000,0,2,83267.66666666667,10,0.2135068376068376
210000,1,0,0,0,1,0,1,0,0,30,1,-2,-2,-1,-1,-1,0,0,0,830,0,10533,0,0,830,0,10533,13877,0,4,1893.8333333333333,7,0.009018253968253969
30000,1,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,12775,13864,14927,15378,15978,16560,1600,1600,1000,1000,1000,1000,0,1,14913.666666666666,1,0.4971222222222222
110000,1,0,0,0,1,0,1,0,0,27,-1,-1,-2,-2,-2,-2,2280,0,0,0,0,0,0,0,0,0,0,4650,0,2,380.0,4,0.0034545454545454545
90000,1,0,1,0,0,0,0,1,0,55,0,0,0,0,0,0,23379,23715,24310,24561,22829,22486,1402,1387,1028,816,804,987,0,10,23546.666666666668,4,0.26162962962962966
400000,1,0,0,0,1,0,0,1,0,28,0,0,-2,-2,-1,-1,181178,86663,62200,38000,150,193,4000,2000,1000,150,193,3690,1,3,61397.333333333336,10,0.15349333333333334
260000,1,0,0,1,0,0,1,0,0,45,0,0,0,0,0,0,207977,207713,197120,198815,201007,205181,9000,7009,7000,8000,8000,8000,0,9,202968.83333333334,8,0.780649358974359
20000,1,0,0,0,1,0,1,0,0,25,1,2,2,2,2,2,11729,12236,17994,17412,18422,18768,1000,6000,0,1600,800,800,0,1,16093.5,1,0.804675
210000,0,1,0,1,0,0,0,1,0,48,0,0,0,0,0,0,186004,169351,163576,115854,111606,120885,8100,7000,4000,5000,105015,4100,0,9,144546.0,7,0.6883142857142858
50000,1,0,0,0,1,0,1,0,0,33,1,-2,-1,0,0,-1,0,0,12493,28365,6300,999,0,12493,16000,0,999,0,0,5,8026.166666666667,2,0.16052333333333335
20000,0,1,1,0,0,0,0,1,0,49,0,0,0,0,-1,-1,13881,12170,13237,10790,390,780,1218,1285,608,390,780,0,0,9,8541.333333333334,1,0.4270666666666667
100000,1,0,0,1,0,0,1,0,0,29,0,0,0,-1,-1,-1,7815,11139,3708,2180,1949,717,5000,1000,2180,1949,717,39000,0,3,4584.666666666667,4,0.04584666666666667
20000,0,1,0,1,0,0,0,0,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,1,0.0
30000,0,1,0,0,1,0,1,0,0,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,8,27099.333333333332,1,0.9033111111111111
360000,1,0,1,0,0,0,1,0,0,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,9,0.0
10000,0,1,0,1,0,0,1,0,0,22,0,0,0,0,0,0,9358,7926,9310,9500,9700,10000,1216,2800,190,200,300,0,0,1,9299.0,11,0.9299
220000,1,0,1,0,0,0,1,0,0,33,-1,0,0,0,0,0,179430,177387,175378,178367,177657,180346,7041,6921,6858,6219,6409,6659,0,5,178094.16666666666,7,0.8095189393939394
140000,1,0,0,1,0,0,1,0,0,27,0,0,0,0,0,0,134936,137328,138767,137231,128228,110803,6700,6704,5000,4155,4100,3600,0,2,131215.5,5,0.9372535714285715
580000,1,0,0,1,0,0,0,1,0,57,-1,-1,-1,-1,-1,-1,20498,2290,4968,4481,5574,14240,2290,4968,4485,5583,14242,9986,0,10,8675.166666666666,10,0.014957183908045976
200000,1,0,0,1,0,0,0,1,0,35,1,-2,-2,-2,-2,-1,0,0,0,0,0,688,0,0,0,0,688,0,0,6,114.66666666666667,7,0.0005733333333333334
200000,0,1,0,0,1,0,1,0,0,27,-1,-1,-1,-1,-1,-1,4890,3630,4882,10955,10435,1665,3630,4882,11034,10435,1665,3765,0,2,6076.166666666667,7,0.030380833333333336
30000,0,1,1,0,0,0,1,0,0,58,-1,-1,-1,0,0,0,390,390,1170,780,780,0,390,1170,0,0,0,0,0,10,585.0,1,0.0195
210000,1,0,0,1,0,0,0,1,0,40,-2,-2,-1,-1,-2,-2,2245,1789,4292,2388,4090,2375,1794,4326,2395,4102,2382,2614,0,7,2863.1666666666665,7,0.013634126984126983
200000,1,0,1,0,0,0,0,1,0,50,0,0,0,0,0,0,8413,8611,15818,21813,20890,29890,5000,8000,10000,10000,10000,4686,0,10,17572.5,7,0.0878625
80000,1,0,0,0,1,0,1,0,0,23,0,0,0,-2,-2,-2,8766,4777,0,0,0,0,1600,0,0,0,0,0,0,1,2257.1666666666665,3,0.02821458333333333
80000,1,0,0,0,1,0,0,1,0,39,1,2,2,2,0,0,21340,22389,23017,22349,22791,23331,1700,1280,0,814,905,30331,0,7,22536.166666666668,3,0.28170208333333335
20000,1,0,0,1,0,0,0,1,0,36,2,0,0,0,2,0,17638,17058,17541,19338,17889,18486,1666,1149,1946,0,1007,0,1,6,17991.666666666668,1,0.8995833333333334
30000,1,0,0,0,1,0,1,0,0,24,-2,-2,-2,-2,-2,-2,0,0,0,745,0,0,0,0,745,0,0,930,0,1,124.16666666666667,1,0.004138888888888889
80000,1,0,1,0,0,0,1,0,0,23,0,0,0,0,0,0,66909,67465,65470,57187,29058,26790,2451,3017,1557,1500,1000,1239,0,1,52146.5,3,0.65183125
30000,1,0,1,0,0,0,1,0,0,22,2,0,0,2,2,2,15048,16795,18524,19923,19305,20994,2000,2000,2000,0,2000,0,0,1,18431.5,1,0.6143833333333333
310000,1,0,0,0,1,0,1,0,0,29,0,-1,0,-1,-1,-1,8454,14570,21897,4316,771,2888,14581,11139,15347,793,7390,1436,0,3,8816.0,9,0.028438709677419356
20000,0,1,0,1,0,0,1,0,0,37,2,2,2,-1,0,-1,3254,2522,0,780,390,390,2000,0,780,0,390,1680,1,6,1222.6666666666667,1,0.06113333333333334
260000,1,0,0,1,0,0,0,1,0,32,0,0,0,0,0,0,104717,102159,102369,80488,82150,84818,5300,3500,3000,3000,4000,4000,0,5,92783.5,8,0.35685961538461536
600000,1,0,1,0,0,0,0,1,0,46,-1,-1,-1,-1,-1,-1,22921,11441,23471,30871,17314,10000,11444,23537,31171,17348,10000,10000,0,9,19336.333333333332,10,0.03222722222222222
150000,1,0,1,0,0,0,0,1,0,43,-1,-1,2,0,-1,-1,264,948,632,316,316,1414,1000,0,0,316,1414,0,1,8,648.3333333333334,5,0.004322222222222222
110000,0,1,0,1,0,0,0,1,0,48,2,2,2,0,0,2,65070,69480,67800,69182,73431,72132,5500,0,2512,5400,0,3000,1,9,69515.83333333333,4,0.6319621212121211
260000,1,0,0,1,0,0,1,0,0,51,0,0,0,0,0,0,200964,205714,208756,168828,155644,159135,8000,8065,7000,10000,10000,10000,0,10,183173.5,8,0.7045134615384615
140000,0,1,0,1,0,0,1,0,0,34,2,2,2,2,2,2,135949,130625,117392,111478,109353,97612,8408,3500,3500,3600,0,3600,0,5,117068.16666666667,5,0.8362011904761905
260000,1,0,1,0,0,0,0,1,0,52,0,0,0,0,0,0,207627,212821,214885,219204,223899,228279,8535,6430,6495,6849,6799,32430,0,10,217785.83333333334,8,0.8376378205128205
400000,1,0,1,0,0,0,1,0,0,26,0,0,0,0,0,0,18256,18245,18447,13574,8805,10501,1300,1229,1120,292,2784,270,0,2,14638.0,10,0.036595
30000,0,1,0,1,0,0,1,0,0,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,1,0.0
240000,1,0,0,1,0,0,0,1,0,34,-1,-1,0,0,-1,-1,626,1921,20740,21274,888,360,1921,19000,2624,888,360,360,0,5,7634.833333333333,8,0.03181180555555555
450000,0,1,0,0,1,0,1,0,0,31,-1,-1,-1,-1,-1,-1,3960,4397,2177,17871,11451,3570,4412,2180,17895,11502,3581,37092,0,4,7237.666666666667,10,0.016083703703703704
50000,0,1,0,0,1,0,0,1,0,40,0,0,0,0,0,0,47695,48879,44765,31240,20343,12349,2017,3000,2000,3007,1003,1500,0,7,34211.833333333336,2,0.6842366666666667
420000,0,1,0,1,0,0,0,1,0,41,-1,-1,-1,-1,-1,-1,16657,2578,523,1855,14539,7647,2590,525,1864,14611,7685,26477,0,8,7299.833333333333,10,0.017380555555555555
20000,1,0,0,1,0,0,0,1,0,27,0,0,0,-1,0,0,15939,17171,18005,1822,1316,1316,1500,1200,2000,0,0,0,0,2,9261.5,1,0.463075
20000,0,1,0,1,0,0,1,0,0,28,1,2,2,2,0,0,2013,1837,3831,2825,1970,1735,0,2212,0,0,175,0,0,3,2368.5,1,0.118425
500000,0,1,0,0,1,0,0,1,0,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,10,0.0
410000,1,0,0,0,1,0,0,1,0,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,3996,0,5,0.0,10,0.0
70000,1,0,0,1,0,0,1,0,0,30,0,0,0,0,0,0,19758,8960,9949,10298,10511,9764,1162,1151,500,513,424,195,0,4,11540.0,3,0.16485714285714287
20000,0,1,0,1,0,0,0,1,0,48,-1,0,0,-2,-2,-2,10222,11400,0,0,0,0,1400,0,0,0,0,0,0,9,3603.6666666666665,1,0.18018333333333333
500000,0,1,0,0,1,0,0,1,0,39,0,0,0,0,-1,-1,26501,21340,11003,1848,1116,927,1261,5901,46,1121,947,201323,0,7,10455.833333333334,10,0.02091166666666667
240000,0,1,1,0,0,0,0,1,0,43,0,0,0,0,0,0,191453,193548,190288,186770,180458,178722,8500,8300,7000,7000,7000,6500,0,8,186873.16666666666,8,0.7786381944444444
170000,1,0,1,0,0,0,0,0,1,56,1,-2,-1,-1,-2,-1,0,0,1991,0,0,150,0,1991,0,0,150,614,0,10,356.8333333333333,6,0.002099019607843137
90000,0,1,0,0,1,0,1,0,0,26,-1,-1,-1,-1,-1,0,10750,100,200,100,9894,20699,100,200,0,9894,20000,4100,0,2,6957.166666666667,4,0.07730185185185186
60000,1,0,0,0,1,0,1,0,0,27,2,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,1,2,21081.0,3,0.35135
340000,1,0,0,1,0,0,1,0,0,29,0,0,0,0,0,0,246245,250923,256428,233608,171349,158565,8730,9680,8613,6101,5725,5524,0,3,219519.66666666666,9,0.6456460784313726
300000,0,1,0,0,1,0,0,1,0,42,-1,0,0,-1,0,0,11973,61834,25145,37666,19453,10492,20979,5000,37676,8808,2000,2709,1,8,27760.5,9,0.092535
50000,0,1,0,1,0,0,1,0,0,29,0,0,0,0,0,0,23236,19132,15138,14036,14752,15445,1660,1065,5000,5000,5000,2000,0,3,16956.5,2,0.33913
50000,0,1,0,0,1,0,1,0,0,28,0,0,-1,-1,-1,-1,18771,10655,1659,6524,29949,3268,10000,1659,6546,29949,3268,399,0,3,11804.333333333334,2,0.23608666666666667
340000,1,0,0,0,1,0,1,0,0,33,-1,-1,-1,-1,-1,-1,592,7102,7796,1653,6185,415,7102,7796,1653,6185,415,2247,0,5,3957.1666666666665,9,0.011638725490196077
20000,0,1,0,0,1,0,1,0,0,31,0,0,0,2,2,2,12761,13481,15322,14779,15543,16139,1229,2070,0,1000,1000,0,0,4,14670.833333333334,1,0.7335416666666666
260000,1,0,0,0,1,0,1,0,0,35,0,0,0,0,0,0,20556,25256,50175,46516,42815,39004,9581,30000,1590,1472,1317,1314,0,6,37387.0,8,0.14379615384615385
50000,1,0,0,1,0,0,0,1,0,42,0,0,0,0,0,0,49401,47828,48416,20098,20130,20158,2100,2000,702,718,730,632,0,8,34338.5,2,0.68677
100000,1,0,0,0,1,0,1,0,0,30,-1,2,0,0,-1,-1,14729,5691,11440,7470,44097,56328,0,6000,0,44097,15000,0,0,4,23292.5,4,0.232925
450000,1,0,0,0,1,0,1,0,0,41,-1,-1,-1,-1,-1,-1,11343,75083,25273,85357,27745,1990,75459,25413,85784,27856,2000,1900,0,8,37798.5,10,0.08399666666666666
250000,1,0,0,1,0,0,1,0,0,30,0,0,0,0,0,-1,43694,33357,44167,19806,22231,6852,15284,20087,5093,10000,6876,0,0,4,28351.166666666668,8,0.11340466666666667
300000,1,0,0,0,1,0,1,0,0,29,0,-1,-1,-1,0,-1,26857,9505,8933,14357,24549,3031,9511,8933,14357,15000,3031,20993,0,3,14538.666666666666,9,0.04846222222222222
20000,0,1,0,1,0,0,0,1,0,41,0,0,0,0,0,0,7472,9304,9369,5873,5990,6231,2000,2002,3098,215,338,2164,0,8,7373.166666666667,1,0.36865833333333337
150000,1,0,0,0,1,0,0,1,0,46,0,0,0,0,0,0,135748,136681,140019,143237,140658,143344,5000,5000,5000,5000,5000,5000,0,9,139947.83333333334,5,0.9329855555555556
200000,0,1,0,1,0,0,0,1,0,41,0,0,0,0,0,0,193781,197132,195011,196986,187687,193978,10000,7010,8000,7000,14500,5600,0,8,194095.83333333334,7,0.9704791666666667
240000,1,0,0,1,0,0,1,0,0,35,0,0,0,0,0,0,227457,232729,223431,226361,223508,238587,9000,10000,8000,9000,19000,9000,0,6,228678.83333333334,8,0.9528284722222222
590000,0,1,0,0,1,0,1,0,0,33,0,0,-1,0,0,0,42337,90090,68573,61065,30510,25887,60092,68753,10000,15033,25965,20377,0,5,53077.0,10,0.08996101694915254
340000,1,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,95878,97594,99835,102801,106263,98797,4500,5000,6000,7000,6000,30000,0,2,100194.66666666667,9,0.2946901960784314
50000,0,1,0,1,0,0,1,0,0,25,0,0,0,0,0,0,24724,25895,23627,24827,25521,26523,2000,2000,2000,1500,2000,2000,0,1,25186.166666666668,2,0.5037233333333334
50000,1,0,0,0,1,0,1,0,0,26,0,0,2,0,0,0,39052,44416,43407,44382,45672,46758,6000,0,2000,2000,2000,2000,0,2,43947.833333333336,2,0.8789566666666667
50000,0,1,0,1,0,0,1,0,0,39,0,0,0,0,0,0,17698,16533,17636,16956,17532,19078,2005,4000,1000,1000,2000,1000,0,7,17572.166666666668,2,0.3514433333333334
180000,1,0,0,0,1,0,1,0,0,28,1,2,2,0,0,0,3775,5570,4722,8643,7783,12398,2005,31,5000,1000,5000,5000,0,3,7148.5,6,0.03971388888888889
140000,1,0,0,1,0,0,0,1,0,36,1,2,3,2,0,0,59379,63007,61459,59798,61287,8383,5200,0,0,3009,1000,94000,0,6,52218.833333333336,5,0.37299166666666667
230000,1,0,0,1,0,0,0,1,0,42,-1,-1,-2,-2,-2,-2,3210,0,0,0,0,0,0,0,0,0,0,0,0,8,535.0,7,0.002326086956521739
170000,1,0,0,0,1,0,1,0,0,29,-2,-2,-2,-1,0,0,0,0,0,10232,9677,0,0,0,10232,194,0,0,0,3,3318.1666666666665,6,0.019518627450980392
300000,1,0,0,0,1,0,1,0,0,27,-2,-2,-2,-2,-2,-2,525,7792,8347,10471,9813,10690,7797,8361,10490,9828,10698,6666,0,2,7939.666666666667,9,0.026465555555555558
50000,1,0,0,1,0,0,1,0,0,34,0,0,0,0,0,0,47303,48427,48069,49081,48485,49484,2807,3008,2812,2000,2000,2000,0,5,48474.833333333336,2,0.9694966666666667
110000,0,1,0,0,1,0,1,0,0,30,0,0,0,0,0,0,57040,51123,47251,46630,52889,53907,5000,4000,4000,10000,5000,5000,0,4,51473.333333333336,4,0.467939393939394
320000,1,0,1,0,0,0,1,0,0,29,-1,-1,-1,-2,-2,-1,500,500,0,0,0,2900,500,0,0,0,2900,0,0,3,650.0,9,0.00203125
70000,0,1,0,0,1,0,1,0,0,30,2,2,0,0,0,0,34985,34146,35271,35986,36905,37641,0,2000,1300,1500,1500,1576,1,4,35822.333333333336,3,0.5117476190476191
330000,1,0,0,0,1,0,1,0,0,31,-1,-1,-1,-1,-1,-1,3437,7525,32096,1665,166,0,7565,32096,1665,166,0,16705,0,4,7481.5,9,0.02267121212121212
230000,0,1,0,0,1,0,0,1,0,38,-1,-1,-1,-1,-1,-1,1088,2444,2905,4868,2870,3085,2451,2911,4882,2878,3085,950,0,7,2876.6666666666665,7,0.012507246376811594
120000,1,0,0,1,0,0,0,1,0,31,0,0,0,0,0,0,45716,44610,45428,34401,34360,35523,2000,1732,2041,1000,1500,1000,0,4,40006.333333333336,5,0.3333861111111111
